00985234,KINDER JOY CANDY TO,KINDER JOY CANDY TOY 0.7OZ,,,0,1,1-2,0,0,,30223,0,0,0,,,15,26.6300,42.5458,42.5458,1,3.09,0,0,0.000,0,0.000,-183.000,,True,False,False,,,False,True
00985535,KINDER BUENO 2PC BA,KINDER BUENO 2PC BAR 1.5OZ,,,0,1,1-2,80,0,,28619,0,0,0,,,20,23.5100,43.7560,43.7560,1,2.09,0,0,0.000,0,0.000,-175.000,,True,False,False,,,False,True
00987339,KINDER JOY TREAT,KINDER JOY TREAT   TOY SPEC 0.7OZ,,,0,1,1-2,0,0,,30224,0,0,0,,,15,26.6300,42.5458,42.5458,1,3.09,0,0,0.000,0,0.000,-93.000,,True,False,False,,,False,True
01000411634957,EQUA DIGITL THRMOTR,EQUALINE DIGITAL THERMOMETR ,,,0,3,3-2,0,0,,,1,0,0,,,1,0.0000,100.0000,0.0000,1,6.49,0,0,0.000,0,0.000,0.000,,False,False,False,,,False,True
010006220449,MM PWR STRNG FLUID,MM PWR STRNG FLUID 12Z 12.0FLOZ,,,0,3,,0,0,0,,1,0,0,,,3,7.5300,0.0000,0.0000,1,5.39,0,0,,0,0.000,0.000,,False,False,False,,,False,True
010374162013,FATHER'S TAB STRAW S,THE FATHER'S TABLE STRAWBERRY SWIRL CHEESECAKE,,,0,1,1-5,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,6.99,0,0,0.000,0,0.000,0.000,,True,False,False,,,False,True
010374162051,FATHER'S TAB VAR CHE,THE FATHER'S TABLE VARIETY CHEESECAKE,,,0,1,1-5,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,7.89,0,0,0.000,0,0.000,-6.000,,True,False,False,,,False,True
010700000064,LOLLIPOP,JOLLY RANCHER LOLLIPOP,,,0,1,,0,0,0,30876,0,0,0,,,50,7.5900,61.0769,156.9170,1,0.39,0,0,,0,0.000,0.000,,True,False,False,,,False,True
010700000071,LOLLIPOP,JOLLY RANCHER LOLLIPOP,,,0,1,,0,0,0,30876,0,0,0,,,50,7.5900,61.0769,156.9170,1,0.39,0,0,,0,0.000,0.000,,True,False,False,,,False,True
010700000101,LOLLIPOP,JOLLY RANCHER LOLLIPOP,,,0,1,,0,0,0,30876,0,0,0,,,50,7.5900,61.0769,156.9170,1,0.39,0,0,,0,0.000,0.000,,True,False,False,,,False,True
010700000200,LOLLIPOP,JOLLY RANCHER LOLLIPOP,,,0,1,,0,0,0,30876,0,0,0,,,50,7.5900,61.0769,156.9170,1,0.39,0,0,,0,0.000,0.000,,True,False,False,,,False,True
010700000309,JOLLY RANCHER LOLLI,JOLLY RANCHER LOLLIPOP 1.0EA,,,0,1,,0,0,0,30876,0,0,0,,,50,7.5900,61.0769,61.0769,1,0.39,0,0,,0,0.000,0.000,,True,False,False,,,False,True
010700021526,HERSH MILK DUDS BOX,HERSH MILK DUDS BOX 5.0OZ,,,0,1,1-2,193,0,,30871,0,0,0,,,12,13.0000,50.5327,50.5327,1,2.19,0,0,0.000,0,0.000,-372.000,,True,False,False,,,False,True
010700023858,WHOPPERS,WHOPPERS 1.0EA,,,0,1,,0,0,0,30349,0,0,0,,,24,23.8700,41.1489,41.1489,1,1.69,0,0,,0,0.000,0.000,,True,False,False,,,False,True
010700024404,WHOPPERS BIG BOX,WHOPPERS BIG BOX 5.0OZ,,,0,1,1-2,0,0,,30995,0,0,0,,,12,13.0000,50.5327,50.5327,1,2.19,0,0,0.000,0,0.000,-359.000,,True,False,False,,,False,True
010700060655,HEATH KING SIZE BAR,HEATH KING SIZE BAR 2.8OZ,,,0,1,1-2,79,0,,30074,0,0,0,,,18,31.2800,43.7612,43.7612,1,3.09,0,0,0.000,0,0.000,-219.000,,True,False,False,,,False,True
010700060808,HEATH TOFFEE CANDY,HEATH TOFFEE CANDY BAR 1.0EA,,,0,1,1-2,80,0,,30462,0,0,0,,,18,17.9100,41.1243,41.1243,1,1.69,0,0,0.000,0,0.000,-141.000,,True,False,False,,,False,True
010700450166,JOLLY R AWESOME TWOS,JOLLY RANCHER BITES AWESOME TWOSOME,,,0,1,1-2,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,3.49,0,0,0.000,0,0.000,-208.000,,True,False,False,,,False,True
010700501806,WHOPPERS MALT MLK C,WHOPPERS MALT MLK CANDY 12.0OZ,,,0,1,1-2,0,0,,27697,0,0,0,,,12,26.3900,43.4662,43.4662,1,3.89,0,0,0.000,0,0.000,-312.000,,True,False,False,,,False,True
010700519528,JOLLY RANCHER FRUIT,JOLLY RANCHER FRUIT CHEW 2.06OZ,,,0,1,1-2,0,0,,28032,0,0,0,,,12,11.9400,41.1243,41.1243,1,1.69,0,0,0.000,0,0.000,-18.000,,True,False,False,,,False,True
010700529831,JOLLY RANCHER BITES,JOLLY RANCHER BITES POUCH 8.0OZ,,,0,1,1-2,0,0,,30592,0,0,0,,,9,19.2000,46.5330,46.5330,1,3.99,0,0,0.000,0,0.000,-97.000,,True,False,False,,,False,True
010700530028,JOLLY RNCHR GUM 2IN1,JOLLY RANCHER GUMMIES MISFITS 2IN 1 13OZ,,,0,1,1-2,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,5.99,0,0,0.000,0,0.000,-11.000,,True,False,False,,,False,True
010700557094,JOLLY RNCHR BERR C  ,JOLLY RANCHER BERRY 6.5OZ,,,0,1,1-2,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,3.49,0,0,0.000,0,0.000,-77.000,,True,False,False,,,False,True
010700557100,JOLLY RNCHR SOUR C  ,JOLLY RANCHER SOURS 6.5OZ,,,0,1,1-2,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,3.49,0,0,0.000,0,0.000,-78.000,,True,False,False,,,False,True
010700702029,WHOPPERS,WHOPPERS,,,0,1,1-2,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,3.49,0,0,0.000,0,0.000,-143.000,,True,False,False,,,False,True
010700702166,GOOD N PLENTY PEG B,GOOD N PLENTY PEG BAG 7.0OZ,,,0,1,,0,0,0,30862,0,0,0,,,12,22.6800,48.7805,48.7805,1,3.69,0,0,,0,0.000,0.000,,True,False,False,,,False,True
010700702302,JOLLY RANCHER KISSE,JOLLY RANCHER KISSES 7.0OZ,,,0,1,1-2,0,0,,30857,0,0,0,,,12,22.6800,42.5532,42.5532,1,3.29,0,0,0.000,0,0.000,-349.000,,True,False,False,,,False,True
010700702623,JOLY RNCHR ORIG GUM ,JOLLY RANCHER BGUMMIES ORIGINAL FLAVORS 7OZ,,,0,1,1-2,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,3.49,0,0,0.000,0,0.000,-195.000,,True,False,False,,,False,True
010700702685,JOLLY RANCHER HARD C,JOLLY RANCHER HARD CANDY TROPICAL 6.5OZ,,,0,1,1-2,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,2.89,0,0,0.000,0,0.000,-47.000,,True,False,False,,,False,True
010700804228,ZERO STANDARD BAR,ZERO STANDARD BAR 1.85OZ,,,0,1,,0,0,0,30267,0,0,0,,,24,23.8700,41.1489,41.1489,1,1.69,0,0,,0,0.000,0.000,,True,False,False,,,False,True
010700807229,PAYDAY CANDY BAR,PAYDAY CANDY BAR 1.0EA,,,0,1,1-2,80,0,,30361,0,0,0,,,24,23.8700,41.1489,41.1489,1,1.69,0,0,0.000,0,0.000,-134.000,,True,False,False,,,False,True
010700807274,HERSH PAY DAY KING,HERSH PAY DAY KING SIZE 3.4OZ,,,0,1,1-2,79,0,,30100,0,0,0,,,18,31.2800,43.7612,43.7612,1,3.09,0,0,0.000,0,0.000,-335.000,,True,False,False,,,False,True
010700858351,JOLLY R GUMM SOURS,JOLLY RANCHER GUMMIES SOURS,,,0,1,1-2,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,3.49,0,0,0.000,0,0.000,-81.000,,True,False,False,,,False,True
010700858368,JOLLY RANCHER G ORIG,JOLLY RANCHER GUMMIES ORIGINAL FLAVORS 5OZ,,,0,1,1-2,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,2.49,0,0,0.000,0,0.000,-46.000,,True,False,False,,,False,True
010700858559,PAYDAY CHOCOLATEY KS,PAYDAY CHOCOLATEY KS,,,0,1,1-2,79,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,2.69,0,0,0.000,0,0.000,-16.000,,True,False,False,,,False,True
010700858900,JOLLY RANC G BERY 5O,JOLLY RANCHER GUMMIES VERY BERRY 5OZ,,,0,1,1-2,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,2.49,0,0,0.000,0,0.000,-28.000,,True,False,False,,,False,True
010700859129,JR SOUR LMD GUMIES ,JOLLY RANCHER GUMMIES SOUR LEMONADE 6.5OZ,,,0,1,1-2,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,3.49,0,0,0.000,0,0.000,-89.000,,True,False,False,,,False,True
010700859167,JOLLY RNCHR SOUR RD ,JOLLY RANCHER SOURS AWESOME REDS 6.5OZ,,,0,1,1-2,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,3.49,0,0,0.000,0,0.000,-69.000,,True,False,False,,,False,True
010724526670,BATISTE DRY SHP ORI,BATISTE DRY SHP ORIGINAL 5 3.81 OZ,,,0,3,,0,0,0,70065,1,0,0,,,3,23.9100,42.2045,73.0238,1,13.79,0,0,,0,0.000,0.000,,False,False,False,,,False,True
010900000215,REYNOLDS HD FOIL 12,REYNOLDS HD FOIL 12 50.0SQFT,,,0,3,3-3,0,0,,1286,1,0,0,,,35,178.6000,26.9978,26.9978,1,6.99,0,0,0.000,0,0.000,-65.000,,False,False,False,,,False,True
010900000246,REYNOLDS HD FOIL WR,REYNOLDS HD FOIL WRAP 37.5 SF 37.5SQFT,,,0,3,3-3,0,0,,1288,1,0,0,,,24,100.6800,41.6551,41.6551,1,7.19,0,0,0.000,0,0.000,-21.000,,False,False,False,,,False,True
010900003308,REY WAX PAPER 12,REY WAX PAPER 12 75.0SQFT,,,0,3,3-3,0,0,,1230,1,0,0,,,24,52.7300,47.5636,47.5636,1,4.19,0,0,0.000,0,0.000,-11.000,,False,False,False,,,False,True
010900003919,REYNOLD FREEZER PAP,REYNOLD FREEZER PAPER 75.0SQFT,,,0,3,,0,0,1,705,1,0,0,,,12,50.7300,531.6206,79.5387,1,8.29,0,0,,0,0.000,0.000,,False,False,False,,,False,True
010900003926,FREEZER PAPER,REYNOLDS KITCHENS PLASTIC COATED FREEZER PAPER,,,0,3,3-3,0,0,,,1,0,0,,,1,0.0000,100.0000,0.0000,1,12.49,0,0,0.000,0,0.000,0.000,,False,False,False,,,False,True
010900005104,REYNLD TURKEY BRN N,REYNLD TURKEY BRN N BAG 2.0EA,,,0,3,3-3,0,0,,1283,1,0,0,,,24,58.1200,46.0653,46.0653,1,4.49,0,0,0.000,0,0.000,-3.000,,False,False,False,,,False,True
010900005319,REYNLD BRN IN BAG 1,REYNLD BRN IN BAG 14X20 5.0EA,,,0,3,3-3,0,0,,1278,1,0,0,,,12,36.2000,42.9742,42.9742,1,5.29,0,0,0.000,0,0.000,0.000,,False,False,False,,,False,True
010900080316,REYNOLDS FOIL 12,REYNOLDS FOIL 12 30.0SQFT,,,0,3,3-3,0,0,,1285,1,0,0,,,35,76.8200,44.9910,44.9910,1,3.99,0,0,0.000,0,0.000,-237.000,,False,False,False,,,False,True
010900633840,REYNOLDS LRG BAKING,REYNOLDS LRG BAKING CUPS 50.0EA,,,0,3,3-3,0,0,,1279,1,0,0,,,24,21.7900,64.9453,64.9453,1,2.59,0,0,0.000,0,0.000,-26.000,,False,False,False,,,False,True
010900743310,REY PARCHMENT PAPER,REY PARCHMENT PAPER 45.0SQFT,,,0,3,3-3,0,0,,1231,1,0,0,,,24,87.8700,43.5863,43.5863,1,6.49,0,0,0.000,0,0.000,-21.000,,False,False,False,,,False,True
010924420006,POPPY SEED MFN 6CT,POPPY SEED MUFFIN 6CT 36OZ,,,0,1,1-1,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,8.99,0,0,0.000,0,0.000,-46.000,,True,False,False,,,False,True
010924420013,BLUEBERRY MUFFIN 6PK,BLUEBERRY MUFFIN 6PK,,,0,1,1-8,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,8.99,0,0,0.000,0,0.000,-73.000,,True,False,False,,,False,True
010924420020,DBL CHC MUFN 6CT,DBL CHOCLTE MUFFIN 6CT,,,0,1,1-1,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,9.29,0,0,0.000,0,0.000,-94.000,,True,False,False,,,False,True
010924420051,APL CNMN MUFIN 6CT,APPLE CINNMON MUFFIN 6CT,,,0,1,1-1,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,6.99,0,0,0.000,0,0.000,-6.000,,True,False,False,,,False,True
010924420075,CHCT CHP MFN 6CT,CHOCOLATE CHIP MUFFIN 6CT MUFFIN,,,0,1,1-1,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,8.99,0,0,0.000,0,0.000,-48.000,,True,False,False,,,False,True
010924420082,LEMON MUFFIN 6PK,LEMON MUFFIN 6PK,,,0,1,1-8,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,6.99,0,0,0.000,0,0.000,-1.000,,True,False,False,,,False,True
010924500029,ASORTD VARITY MUF36O,ASSORTED VARIETY PACK MUFFUNS 36OZ,,,0,1,1-8,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,8.99,0,0,0.000,0,0.000,-84.000,,True,False,False,,,False,True
011029001275,KANIMI SEAFARER FLA,KANIMI SEAFARER FLAKES SF 16 16.0OZ,,,0,1,,0,0,1,98660,0,0,0,,,20,61.8200,950.4244,90.5532,1,5.49,0,0,,0,0.000,-2.000,,True,False,False,,,True,True
011111014138,DOVE MEN CARE E F B,DOVE MEN CARE E F BODY FC WASH 13.5FLOZ,,,0,3,3-3,0,0,,60659,1,0,0,,,6,33.7100,155.8630,35.0934,1,7.99,0,0,0.000,0,0.000,-18.000,,False,False,False,,,False,True
011111015937,BABY DOVE SOOTHING W,BABY DOVE SOOTHING WASH ,,,0,3,3-3,0,0,,,1,0,0,,,1,0.0000,100.0000,0.0000,1,11.49,0,0,0.000,0,0.000,-10.000,,False,False,False,,,False,True
011111121140,DOVE CUC & GR TEA,DOVE REFRESHING CUCUMBER & GREEN TEA,,,0,3,3-2,0,0,,,1,0,0,,,1,0.0000,100.0000,0.0000,1,9.49,0,0,0.000,0,0.000,-7.000,,False,False,False,,,False,True
